29,Millennial,Healthcare Practitioners and Technical Occupations,1944312,2157397,213085,10.96,25.94,27,29-1151,Nurse Anesthetists,5750,6666,916,15.93,18.72,18,-0.72,916,2429,1,Millennial Exit,153,405
29,Baby Boomer,Healthcare Practitioners and Technical Occupations,1161066,1413668,252602,21.76,15.49,17,29-1151,Nurse Anesthetists,5786,8215,2429,41.98,18.84,23,4.16,916,2429,1,Millennial Exit,153,405
31,Baby Boomer,Healthcare Support Occupations,462450,584837,122387,26.46,12.23,14,31-2011,Occupational Therapy Assistants,2231,2971,740,33.17,8.72,10,1.28,2403,740,4,Millennial Growth,401,123
31,Millennial,Healthcare Support Occupations,1225658,1416322,190664,15.56,32.41,33,31-2011,Occupational Therapy Assistants,9244,11647,2403,26,36.12,38,1.88,2403,740,4,Millennial Growth,401,123
43,Millennial,Office and Administrative Support Occupations,6630203,6389681,-240522,-3.63,27.63,27,43-9061,"Office Clerks, General",863027,840190,-22837,-2.65,26.16,26,-0.16,-22837,59747,0,Millennial Exit,-3806,9958
43,Baby Boomer,Office and Administrative Support Occupations,3591385,3937939,346554,9.65,14.97,17,43-9061,"Office Clerks, General",505397,565144,59747,11.82,15.32,17,1.68,-22837,59747,0,Millennial Exit,-3806,9958
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-9083,Ophthalmic Laboratory Technicians,3650,4157,507,13.89,12.09,13,0.91,793,507,2,Millennial Growth,132,85
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-9083,Ophthalmic Laboratory Technicians,8276,9069,793,9.58,27.42,29,1.58,793,507,2,Millennial Growth,132,85
29,Baby Boomer,Healthcare Practitioners and Technical Occupations,1161066,1413668,252602,21.76,15.49,17,29-1023,Orthodontists,2020,2046,26,1.29,24.01,26,1.99,NULL,26,NULL,Millennial Exit,NULL,4
33,Baby Boomer,Protective Service Occupations,549128,564740,15612,2.84,16.39,17,33-3041,Parking Enforcement Workers,1562,1602,40,2.56,14.71,15,0.29,85,40,2,Millennial Growth,14,7
33,Millennial,Protective Service Occupations,799790,828819,29029,3.63,23.88,24,33-3041,Parking Enforcement Workers,2058,2143,85,4.13,19.38,19,-0.38,85,40,2,Millennial Growth,14,7
53,Baby Boomer,Transportation and Material Moving Occupations,1374052,1505802,131750,9.59,13.78,16,53-6021,Parking Lot Attendants,13516,15024,1508,11.16,10.24,11,0.76,3896,1508,3,Millennial Growth,649,251
53,Millennial,Transportation and Material Moving Occupations,2524305,2379228,-145077,-5.75,25.32,26,53-6021,Parking Lot Attendants,42899,46795,3896,9.08,32.51,35,2.49,3896,1508,3,Millennial Growth,649,251
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-4062,"Patternmakers, Metal and Plastic",1540,1521,-19,-1.23,31.69,38,6.31,NULL,-19,NULL,Shrinking,NULL,-3
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",6815,6850,35,0.51,10.35,12,1.65,-3457,35,-96,Millennial Exit,-576,6
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",19994,16537,-3457,-17.29,30.36,29,-1.36,-3457,35,-96,Millennial Exit,-576,6
39,Millennial,Personal Care and Service Occupations,1451425,1654558,203133,14,27.7,29,39-9099,"Personal Care and Service Workers, All Other",28640,31814,3174,11.08,29.09,30,0.91,3174,1500,3,Millennial Growth,529,250
39,Baby Boomer,Personal Care and Service Occupations,688295,808370,120075,17.45,13.14,14,39-9099,"Personal Care and Service Workers, All Other",13711,15211,1500,10.94,13.93,14,0.07,3174,1500,3,Millennial Growth,529,250
13,Baby Boomer,Business and Financial Operations Occupations,1099023,1225149,126126,11.48,15.43,17,13-2052,Personal Financial Advisors,35989,38124,2135,5.93,15.97,17,1.03,-1452,2135,0,Millennial Exit,-242,356
13,Millennial,Business and Financial Operations Occupations,1992479,1981010,-11469,-0.58,27.97,27,13-2052,Personal Financial Advisors,61926,60474,-1452,-2.34,27.49,26,-1.49,-1452,2135,0,Millennial Exit,-242,356
37,Baby Boomer,Building and Grounds Cleaning and Maintenance Occupations,876401,966863,90462,10.32,15.1,16,37-2021,Pest Control Workers,8416,9824,1408,16.73,12.33,14,1.67,810,1408,1,Millennial Exit,135,235
37,Millennial,Building and Grounds Cleaning and Maintenance Occupations,1333020,1386529,53509,4.01,22.97,23,37-2021,Pest Control Workers,18896,19706,810,4.29,27.69,28,0.31,810,1408,1,Millennial Exit,135,235
17,Baby Boomer,Architecture and Engineering Occupations,422861,462564,39703,9.39,15.93,18,17-2171,Petroleum Engineers,5847,9065,3218,55.04,17.97,22,4.03,3094,3218,1,Millennial Exit,516,536
17,Millennial,Architecture and Engineering Occupations,662470,593064,-69406,-10.48,24.96,24,17-2171,Petroleum Engineers,7716,10810,3094,40.1,23.71,26,2.29,3094,3218,1,Millennial Exit,516,536
31,Millennial,Healthcare Support Occupations,1225658,1416322,190664,15.56,32.41,33,31-9095,Pharmacy Aides,16608,17728,1120,6.74,37.15,40,2.85,1120,596,2,Millennial Growth,187,99
31,Baby Boomer,Healthcare Support Occupations,462450,584837,122387,26.46,12.23,14,31-9095,Pharmacy Aides,4388,4984,596,13.58,9.82,11,1.18,1120,596,2,Millennial Growth,187,99
19,Millennial,"Life, Physical, and Social Science Occupations",312140,328219,16079,5.15,26.96,27,19-2012,Physicists,3487,3683,196,5.62,20.1,20,-0.1,196,656,1,Millennial Exit,33,109
19,Baby Boomer,"Life, Physical, and Social Science Occupations",189040,214879,25839,13.67,16.33,18,19-2012,Physicists,3326,3982,656,19.72,19.17,21,1.83,196,656,1,Millennial Exit,33,109
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-2152,"Plumbers, Pipefitters, and Steamfitters",154043,128561,-25482,-16.54,32.84,31,-1.84,-25482,2027,-12,Millennial Exit,-4247,338
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-2152,"Plumbers, Pipefitters, and Steamfitters",47314,49341,2027,4.28,10.09,12,1.91,-25482,2027,-12,Millennial Exit,-4247,338
11,Millennial,Management Occupations,1555952,1461670,-94282,-6.06,18.59,18,11-3061,Purchasing Managers,10911,10446,-465,-4.26,14.95,15,0.05,-465,2070,0,Millennial Exit,-78,345
11,Baby Boomer,Management Occupations,1465399,1506812,41413,2.83,17.5,19,11-3061,Purchasing Managers,14987,17057,2070,13.81,20.53,24,3.47,-465,2070,0,Millennial Exit,-78,345
53,Millennial,Transportation and Material Moving Occupations,2524305,2379228,-145077,-5.75,25.32,26,53-4099,"Rail Transportation Workers, All Other",521,526,5,0.96,16.31,16,-0.31,5,4,1,NULL,1,1
53,Baby Boomer,Transportation and Material Moving Occupations,1374052,1505802,131750,9.59,13.78,16,53-4099,"Rail Transportation Workers, All Other",562,566,4,0.71,17.59,18,0.41,5,4,1,NULL,1,1
21,Millennial,Community and Social Service Occupations,571034,615626,44592,7.81,25.21,26,21-2099,"Religious Workers, All Other",8183,8323,140,1.71,13.76,14,0.24,140,267,1,Millennial Exit,23,45
21,Baby Boomer,Community and Social Service Occupations,419589,457468,37879,9.03,18.52,19,21-2099,"Religious Workers, All Other",13000,13267,267,2.05,21.85,22,0.15,140,267,1,Millennial Exit,23,45
43,Baby Boomer,Office and Administrative Support Occupations,3591385,3937939,346554,9.65,14.97,17,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,21157,23768,2611,12.34,14.21,18,3.79,-5806,2611,-2,Millennial Exit,-968,435
43,Millennial,Office and Administrative Support Occupations,6630203,6389681,-240522,-3.63,27.63,27,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,39470,33664,-5806,-14.71,26.52,25,-1.52,-5806,2611,-2,Millennial Exit,-968,435
29,Millennial,Healthcare Practitioners and Technical Occupations,1944312,2157397,213085,10.96,25.94,27,29-1126,Respiratory Therapists,28876,32131,3255,11.27,26.52,27,0.48,3255,4459,1,Millennial Exit,543,743
29,Baby Boomer,Healthcare Practitioners and Technical Occupations,1161066,1413668,252602,21.76,15.49,17,29-1126,Respiratory Therapists,14732,19191,4459,30.27,13.53,16,2.47,3255,4459,1,Millennial Exit,543,743
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-5012,"Rotary Drill Operators, Oil and Gas",689,1246,557,80.84,3.6,5,1.4,4211,557,8,Millennial Growth,702,93
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-5012,"Rotary Drill Operators, Oil and Gas",9419,13630,4211,44.71,49.18,52,2.82,4211,557,8,Millennial Growth,702,93
53,Millennial,Transportation and Material Moving Occupations,2524305,2379228,-145077,-5.75,25.32,26,53-5011,Sailors and Marine Oilers,10678,10552,-126,-1.18,31.41,31,-0.41,-126,818,0,Millennial Exit,-21,136
53,Baby Boomer,Transportation and Material Moving Occupations,1374052,1505802,131750,9.59,13.78,16,53-5011,Sailors and Marine Oilers,4635,5453,818,17.65,13.64,16,2.36,-126,818,0,Millennial Exit,-21,136
27,Baby Boomer,"Arts, Design, Entertainment, Sports, and Media Occupations",355964,374103,18139,5.1,13.26,14,27-1027,Set and Exhibit Designers,1097,1207,110,10.03,10.17,11,0.83,33,110,1,Millennial Exit,6,18
27,Millennial,"Arts, Design, Entertainment, Sports, and Media Occupations",814043,788864,-25179,-3.09,30.31,30,27-1027,Set and Exhibit Designers,3548,3581,33,0.93,32.9,34,1.1,33,110,1,Millennial Exit,6,18
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-2211,Sheet Metal Workers,18218,18189,-29,-0.16,10.14,12,1.86,-12983,-29,NULL,Shrinking,-2164,-5
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-2211,Sheet Metal Workers,57437,44454,-12983,-22.6,31.96,31,-0.96,-12983,-29,NULL,Shrinking,-2164,-5
49,Millennial,"Installation, Maintenance, and Repair Occupations",1453597,1378460,-75137,-5.17,24.53,24,49-9097,Signal and Track Switch Repairers,1844,1865,21,1.14,20.25,20,-0.25,21,11,2,Millennial Growth,4,2
49,Baby Boomer,"Installation, Maintenance, and Repair Occupations",865447,946602,81155,9.38,14.61,17,49-9097,Signal and Track Switch Repairers,1740,1751,11,0.63,19.11,19,-0.11,21,11,2,Millennial Growth,4,2
27,Baby Boomer,"Arts, Design, Entertainment, Sports, and Media Occupations",355964,374103,18139,5.1,13.26,14,27-4014,Sound Engineering Technicians,1588,1839,251,15.81,7.85,9,1.15,-292,251,-1,Millennial Exit,-49,42
27,Millennial,"Arts, Design, Entertainment, Sports, and Media Occupations",814043,788864,-25179,-3.09,30.31,30,27-4014,Sound Engineering Technicians,7807,7515,-292,-3.74,38.56,38,-0.56,-292,251,-1,Millennial Exit,-49,42
25,Millennial,"Education, Training, and Library Occupations",2051515,2114982,63467,3.09,23.88,25,25-2052,"Special Education Teachers, Kindergarten and Elementary School",41353,43278,1925,4.66,22.24,22,-0.24,1925,1160,2,Millennial Growth,321,193
25,Baby Boomer,"Education, Training, and Library Occupations",1666597,1697604,31007,1.86,19.4,19,25-2052,"Special Education Teachers, Kindergarten and Elementary School",39307,40467,1160,2.95,21.14,21,-0.14,1925,1160,2,Millennial Growth,321,193
25,Millennial,"Education, Training, and Library Occupations",2051515,2114982,63467,3.09,23.88,25,25-2054,"Special Education Teachers, Secondary School",29133,28392,-741,-2.54,21.95,22,0.05,-741,-1162,NULL,Shrinking,-124,-194
25,Baby Boomer,"Education, Training, and Library Occupations",1666597,1697604,31007,1.86,19.4,19,25-2054,"Special Education Teachers, Secondary School",28203,27041,-1162,-4.12,21.24,21,-0.24,-741,-1162,NULL,Shrinking,-124,-194
15,Millennial,Computer and Mathematical Occupations,1205652,1230220,24568,2.04,32.73,32,15-2041,Statisticians,8087,8708,621,7.68,32.16,32,-0.16,621,649,1,Millennial Exit,104,108
15,Baby Boomer,Computer and Mathematical Occupations,372843,446730,73887,19.82,10.12,11,15-2041,Statisticians,3059,3708,649,21.22,12.17,14,1.83,621,649,1,Millennial Exit,104,108
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",3899,3263,-636,-16.31,18.28,21,2.72,-1455,-636,NULL,Shrinking,-243,-106
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",4798,3343,-1455,-30.33,22.5,22,-0.5,-1455,-636,NULL,Shrinking,-243,-106
39,Millennial,Personal Care and Service Occupations,1451425,1654558,203133,14,27.7,29,39-7011,Tour Guides and Escorts,7614,8288,674,8.85,20.44,21,0.56,674,964,1,Millennial Exit,112,161
39,Baby Boomer,Personal Care and Service Occupations,688295,808370,120075,17.45,13.14,14,39-7011,Tour Guides and Escorts,7171,8135,964,13.44,19.25,21,1.75,674,964,1,Millennial Exit,112,161
39,Millennial,Personal Care and Service Occupations,1451425,1654558,203133,14,27.7,29,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",21667,24379,2712,12.52,18.86,20,1.14,2712,3086,1,Millennial Exit,452,514
39,Baby Boomer,Personal Care and Service Occupations,688295,808370,120075,17.45,13.14,14,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",14115,17201,3086,21.86,12.28,15,2.72,2712,3086,1,Millennial Exit,452,514
19,Millennial,"Life, Physical, and Social Science Occupations",312140,328219,16079,5.15,26.96,27,19-4011,Agricultural and Food Science Technicians,5489,5604,115,2.1,26.9,27,0.1,115,491,1,Millennial Exit,19,82
19,Baby Boomer,"Life, Physical, and Social Science Occupations",189040,214879,25839,13.67,16.33,18,19-4011,Agricultural and Food Science Technicians,3017,3508,491,16.27,14.78,17,2.22,115,491,1,Millennial Exit,19,82
39,Millennial,Personal Care and Service Occupations,1451425,1654558,203133,14,27.7,29,39-3091,Amusement and Recreation Attendants,56417,63833,7416,13.14,20.93,23,2.07,7416,3799,2,Millennial Growth,1236,633
39,Baby Boomer,Personal Care and Service Occupations,688295,808370,120075,17.45,13.14,14,39-3091,Amusement and Recreation Attendants,29788,33587,3799,12.75,11.05,12,0.95,7416,3799,2,Millennial Growth,1236,633
17,Baby Boomer,Architecture and Engineering Occupations,422861,462564,39703,9.39,15.93,18,17-1011,"Architects, Except Landscape and Naval",20322,18705,-1617,-7.96,14.96,17,2.04,-11025,-1617,NULL,Shrinking,-1838,-270
17,Millennial,Architecture and Engineering Occupations,662470,593064,-69406,-10.48,24.96,24,17-1011,"Architects, Except Landscape and Naval",39788,28763,-11025,-27.71,29.29,26,-3.29,-11025,-1617,NULL,Shrinking,-1838,-270
11,Baby Boomer,Management Occupations,1465399,1506812,41413,2.83,17.5,19,11-9041,Architectural and Engineering Managers,39866,44317,4451,11.16,19.68,23,3.32,-1761,4451,0,Millennial Exit,-294,742
11,Millennial,Management Occupations,1555952,1461670,-94282,-6.06,18.59,18,11-9041,Architectural and Engineering Managers,21687,19926,-1761,-8.12,10.71,11,0.29,-1761,4451,0,Millennial Exit,-294,742
27,Baby Boomer,"Arts, Design, Entertainment, Sports, and Media Occupations",355964,374103,18139,5.1,13.26,14,27-4011,Audio and Video Equipment Technicians,6152,7149,997,16.21,8.53,10,1.47,64,997,1,Millennial Exit,11,166
27,Millennial,"Arts, Design, Entertainment, Sports, and Media Occupations",814043,788864,-25179,-3.09,30.31,30,27-4011,Audio and Video Equipment Technicians,27323,27387,64,0.23,37.88,38,0.12,64,997,1,Millennial Exit,11,166
19,Baby Boomer,"Life, Physical, and Social Science Occupations",189040,214879,25839,13.67,16.33,18,19-1029,"Biological Scientists, All Other",4552,5180,628,13.8,15.11,16,0.89,474,628,1,Millennial Exit,79,105
19,Millennial,"Life, Physical, and Social Science Occupations",312140,328219,16079,5.15,26.96,27,19-1029,"Biological Scientists, All Other",8928,9402,474,5.31,29.63,29,-0.63,474,628,1,Millennial Exit,79,105
27,Baby Boomer,"Arts, Design, Entertainment, Sports, and Media Occupations",355964,374103,18139,5.1,13.26,14,27-3021,Broadcast News Analysts,732,989,257,35.11,9.92,13,3.08,-241,257,0,Millennial Exit,-40,43
27,Millennial,"Arts, Design, Entertainment, Sports, and Media Occupations",814043,788864,-25179,-3.09,30.31,30,27-3021,Broadcast News Analysts,2402,2161,-241,-10.03,32.59,29,-3.59,-241,257,0,Millennial Exit,-40,43
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-3021,Butchers and Meat Cutters,19036,22475,3439,18.07,14.08,16,1.92,3623,3439,2,Millennial Growth,604,573
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-3021,Butchers and Meat Cutters,35428,39051,3623,10.23,26.21,28,1.79,3623,3439,2,Millennial Growth,604,573
25,Baby Boomer,"Education, Training, and Library Occupations",1666597,1697604,31007,1.86,19.4,19,25-2032,"Career/Technical Education Teachers, Secondary School",19216,17847,-1369,-7.12,21.74,22,0.26,-1273,-1369,NULL,Shrinking,-212,-228
25,Millennial,"Education, Training, and Library Occupations",2051515,2114982,63467,3.09,23.88,25,25-2032,"Career/Technical Education Teachers, Secondary School",18614,17341,-1273,-6.84,21.06,21,-0.06,-1273,-1369,NULL,Shrinking,-212,-228
41,Baby Boomer,Sales and Related Occupations,2093226,2275446,182220,8.71,12.76,14,41-2011,Cashiers,269772,327563,57791,21.42,7.9,10,2.1,127939,57791,3,Millennial Growth,21323,9632
41,Millennial,Sales and Related Occupations,4431037,4504482,73445,1.66,27.02,28,41-2011,Cashiers,916305,1044244,127939,13.96,26.84,31,4.16,127939,57791,3,Millennial Growth,21323,9632
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-2051,Cement Masons and Concrete Finishers,16737,15156,-1581,-9.45,7.99,10,2.01,-24311,-1581,NULL,Shrinking,-4052,-264
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-2051,Cement Masons and Concrete Finishers,78123,53812,-24311,-31.12,37.28,35,-2.28,-24311,-1581,NULL,Shrinking,-4052,-264
35,Baby Boomer,Food Preparation and Serving Related Occupations,715561,858635,143074,19.99,6.26,7,35-1011,Chefs and Head Cooks,9765,10987,1222,12.51,8.84,10,1.16,1380,1222,2,Millennial Growth,230,204
35,Millennial,Food Preparation and Serving Related Occupations,3638345,4283180,644835,17.72,31.84,35,35-1011,Chefs and Head Cooks,33897,35277,1380,4.07,30.69,32,1.31,1380,1222,2,Millennial Growth,230,204
17,Millennial,Architecture and Engineering Occupations,662470,593064,-69406,-10.48,24.96,24,17-2051,Civil Engineers,82328,74688,-7640,-9.28,28.27,27,-1.27,-7640,2590,-2,Millennial Exit,-1273,432
17,Baby Boomer,Architecture and Engineering Occupations,422861,462564,39703,9.39,15.93,18,17-2051,Civil Engineers,47722,50312,2590,5.43,16.39,18,1.61,-7640,2590,-2,Millennial Exit,-1273,432
13,Baby Boomer,Business and Financial Operations Occupations,1099023,1225149,126126,11.48,15.43,17,13-1031,"Claims Adjusters, Examiners, and Investigators",42140,47010,4870,11.56,14.92,17,2.08,-5743,4870,-1,Millennial Exit,-957,812
13,Millennial,Business and Financial Operations Occupations,1992479,1981010,-11469,-0.58,27.97,27,13-1031,"Claims Adjusters, Examiners, and Investigators",74841,69098,-5743,-7.67,26.5,25,-1.5,-5743,4870,-1,Millennial Exit,-957,812
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",4556,4395,-161,-3.53,26.47,26,-0.47,-161,405,0,Millennial Exit,-27,68
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",2777,3182,405,14.58,16.13,19,2.87,-161,405,0,Millennial Exit,-27,68
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-2021,"Coil Winders, Tapers, and Finishers",3063,3197,134,4.37,18.36,22,3.64,-750,134,-5,Millennial Exit,-125,22
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-2021,"Coil Winders, Tapers, and Finishers",3336,2586,-750,-22.48,19.99,18,-1.99,-750,134,-5,Millennial Exit,-125,22
13,Baby Boomer,Business and Financial Operations Occupations,1099023,1225149,126126,11.48,15.43,17,13-1141,"Compensation, Benefits, and Job Analysis Specialists",13891,14541,650,4.68,14.78,16,1.22,-1366,650,-2,Millennial Exit,-228,108
13,Millennial,Business and Financial Operations Occupations,1992479,1981010,-11469,-0.58,27.97,27,13-1141,"Compensation, Benefits, and Job Analysis Specialists",25822,24456,-1366,-5.29,27.48,27,-0.48,-1366,650,-2,Millennial Exit,-228,108
15,Millennial,Computer and Mathematical Occupations,1205652,1230220,24568,2.04,32.73,32,15-1131,Computer Programmers,108241,102539,-5702,-5.27,31.33,30,-1.33,-5702,4928,-1,Millennial Exit,-950,821
15,Baby Boomer,Computer and Mathematical Occupations,372843,446730,73887,19.82,10.12,11,15-1131,Computer Programmers,36863,41791,4928,13.37,10.67,12,1.33,-5702,4928,-1,Millennial Exit,-950,821
35,Baby Boomer,Food Preparation and Serving Related Occupations,715561,858635,143074,19.99,6.26,7,35-2012,"Cooks, Institution and Cafeteria",65670,68233,2563,3.9,15.84,16,0.16,8389,2563,4,Millennial Growth,1398,427
35,Millennial,Food Preparation and Serving Related Occupations,3638345,4283180,644835,17.72,31.84,35,35-2012,"Cooks, Institution and Cafeteria",99346,107735,8389,8.44,23.97,25,1.03,8389,2563,4,Millennial Growth,1398,427
35,Millennial,Food Preparation and Serving Related Occupations,3638345,4283180,644835,17.72,31.84,35,35-2015,"Cooks, Short Order",54634,62529,7895,14.45,33.03,36,2.97,7895,2097,4,Millennial Growth,1316,350
35,Baby Boomer,Food Preparation and Serving Related Occupations,715561,858635,143074,19.99,6.26,7,35-2015,"Cooks, Short Order",10900,12997,2097,19.24,6.59,8,1.41,7895,2097,4,Millennial Growth,1316,350
13,Baby Boomer,Business and Financial Operations Occupations,1099023,1225149,126126,11.48,15.43,17,13-1051,Cost Estimators,46991,47547,556,1.18,18.94,22,3.06,-10233,556,-18,Millennial Exit,-1706,93
13,Millennial,Business and Financial Operations Occupations,1992479,1981010,-11469,-0.58,27.97,27,13-1051,Cost Estimators,48375,38142,-10233,-21.15,19.5,18,-1.5,-10233,556,-18,Millennial Exit,-1706,93
41,Millennial,Sales and Related Occupations,4431037,4504482,73445,1.66,27.02,28,41-2021,Counter and Rental Clerks,166592,154932,-11660,-7,34,35,1,-11660,5571,-2,Millennial Exit,-1943,929
41,Baby Boomer,Sales and Related Occupations,2093226,2275446,182220,8.71,12.76,14,41-2021,Counter and Rental Clerks,51700,57271,5571,10.78,10.55,13,2.45,-11660,5571,-2,Millennial Exit,-1943,929
35,Baby Boomer,Food Preparation and Serving Related Occupations,715561,858635,143074,19.99,6.26,7,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",18920,23585,4665,24.66,4.3,5,0.7,21477,4665,5,Millennial Growth,3580,778
35,Millennial,Food Preparation and Serving Related Occupations,3638345,4283180,644835,17.72,31.84,35,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",72838,94315,21477,29.49,16.56,20,3.44,21477,4665,5,Millennial Growth,3580,778
13,Millennial,Business and Financial Operations Occupations,1992479,1981010,-11469,-0.58,27.97,27,13-2041,Credit Analysts,28936,27645,-1291,-4.46,45.1,44,-1.1,-1291,1021,-1,Millennial Exit,-215,170
13,Baby Boomer,Business and Financial Operations Occupations,1099023,1225149,126126,11.48,15.43,17,13-2041,Credit Analysts,5334,6355,1021,19.14,8.31,10,1.69,-1291,1021,-1,Millennial Exit,-215,170
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-9031,"Cutters and Trimmers, Hand",4340,3298,-1042,-24.01,24.52,22,-2.52,-1042,-45,NULL,Shrinking,-174,-8
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-9031,"Cutters and Trimmers, Hand",2994,2949,-45,-1.5,16.91,21,4.09,-1042,-45,NULL,Shrinking,-174,-8
29,Baby Boomer,Healthcare Practitioners and Technical Occupations,1161066,1413668,252602,21.76,15.49,17,29-2051,Dietetic Technicians,2643,3183,540,20.43,11.09,13,1.91,924,540,2,Millennial Growth,154,90
29,Millennial,Healthcare Practitioners and Technical Occupations,1944312,2157397,213085,10.96,25.94,27,29-2051,Dietetic Technicians,8269,9193,924,11.17,34.69,37,2.31,924,540,2,Millennial Growth,154,90
35,Baby Boomer,Food Preparation and Serving Related Occupations,715561,858635,143074,19.99,6.26,7,35-9021,Dishwashers,42023,53277,11254,26.78,8.45,10,1.55,19871,11254,2,Millennial Growth,3312,1876
35,Millennial,Food Preparation and Serving Related Occupations,3638345,4283180,644835,17.72,31.84,35,35-9021,Dishwashers,130268,150139,19871,15.25,26.18,29,2.82,19871,11254,2,Millennial Growth,3312,1876
53,Baby Boomer,Transportation and Material Moving Occupations,1374052,1505802,131750,9.59,13.78,16,53-7031,Dredge Operators,269,319,50,18.59,9.84,14,4.16,-48,50,-1,Millennial Exit,-8,8
53,Millennial,Transportation and Material Moving Occupations,2524305,2379228,-145077,-5.75,25.32,26,53-7031,Dredge Operators,353,305,-48,-13.6,12.93,13,0.07,-48,50,-1,Millennial Exit,-8,8
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-2081,Drywall and Ceiling Tile Installers,11046,8773,-2273,-20.58,6.35,8,1.65,-24215,-2273,NULL,Shrinking,-4036,-379
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-2081,Drywall and Ceiling Tile Installers,63597,39382,-24215,-38.08,36.56,35,-1.56,-24215,-2273,NULL,Shrinking,-4036,-379
49,Millennial,"Installation, Maintenance, and Repair Occupations",1453597,1378460,-75137,-5.17,24.53,24,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,17673,15033,-2640,-14.94,44.6,40,-4.6,-2640,844,-3,Millennial Exit,-440,141
49,Baby Boomer,"Installation, Maintenance, and Repair Occupations",865447,946602,81155,9.38,14.61,17,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,3086,3930,844,27.35,7.79,11,3.21,-2640,844,-3,Millennial Exit,-440,141
17,Baby Boomer,Architecture and Engineering Occupations,422861,462564,39703,9.39,15.93,18,17-2072,"Electronics Engineers, Except Computer",24026,26403,2377,9.89,16.31,19,2.69,-4389,2377,-1,Millennial Exit,-732,396
17,Millennial,Architecture and Engineering Occupations,662470,593064,-69406,-10.48,24.96,24,17-2072,"Electronics Engineers, Except Computer",34271,29882,-4389,-12.81,23.27,21,-2.27,-4389,2377,-1,Millennial Exit,-732,396
43,Baby Boomer,Office and Administrative Support Occupations,3591385,3937939,346554,9.65,14.97,17,43-4061,"Eligibility Interviewers, Government Programs",24122,23807,-315,-1.31,17.79,18,0.21,-484,-315,NULL,Shrinking,-81,-53
43,Millennial,Office and Administrative Support Occupations,6630203,6389681,-240522,-3.63,27.63,27,43-4061,"Eligibility Interviewers, Government Programs",30141,29657,-484,-1.61,22.23,23,0.77,-484,-315,NULL,Shrinking,-81,-53
17,Baby Boomer,Architecture and Engineering Occupations,422861,462564,39703,9.39,15.93,18,17-3029,"Engineering Technicians, Except Drafters, All Other",11224,12978,1754,15.63,17.03,19,1.97,683,1754,1,Millennial Exit,114,292
